bioma;ponto;id;tcmax;classe;ordem;familia;subfamilia;genero;localidade;mes;hora;periodo;lat;long;alt;estacao;tempAR;tempSOL;peso;temp.conf
1;5;165;37.33;Insecta;Hymenoptera;Formicidae;Dolichoderinae;NA;MataAtlantica;mai/11;17:01:57;TARDE;-23.65098;-45.87517;790;Boraceia;NA;21.50;1;NAO
1;5;166;37.33;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;mai/11;17:01:57;TARDE;-23.65098;-45.87517;790;Boraceia;NA;21.50;1;NAO
1;5;167;33.33;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;mai/11;17:01:57;TARDE;-23.65098;-45.87517;790;Boraceia;NA;21.50;1;NAO
1;5;168;33.33;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;mai/11;17:01:57;TARDE;-23.65098;-45.87517;790;Boraceia;NA;21.50;1;NAO
1;5;169;34.33;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;mai/11;17:01:57;TARDE;-23.65098;-45.87517;790;Boraceia;NA;21.50;1;NAO
1;5;170;35.00;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;mai/11;17:01:57;TARDE;-23.65098;-45.87517;790;Boraceia;NA;21.50;1;NAO
1;5;171;35.00;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;mai/11;17:01:57;TARDE;-23.65098;-45.87517;790;Boraceia;NA;21.50;1;NAO
1;5;172;36.00;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;mai/11;17:01:57;TARDE;-23.65098;-45.87517;790;Boraceia;NA;21.50;1;NAO
1;5;173;36.00;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;mai/11;17:01:57;TARDE;-23.65098;-45.87517;790;Boraceia;NA;21.50;1;NAO
1;5;174;36.00;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;mai/11;17:01:57;TARDE;-23.65098;-45.87517;790;Boraceia;NA;21.50;1;NAO
1;5;175;36.33;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;mai/11;17:01:57;TARDE;-23.65098;-45.87517;790;Boraceia;NA;21.50;1;NAO
1;5;176;36.33;Insecta;Blattodea;NA;NA;NA;MataAtlantica;mai/11;17:01:57;TARDE;-23.65098;-45.87517;790;Boraceia;NA;21.50;20;NAO
1;5;177;36.33;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;mai/11;17:01:57;TARDE;-23.65098;-45.87517;790;Boraceia;NA;21.50;1;NAO
1;5;179;36.67;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;mai/11;17:01:57;TARDE;-23.65098;-45.87517;790;Boraceia;NA;21.50;1;NAO
1;5;180;36.67;Insecta;Coleoptera;NA;NA;NA;MataAtlantica;mai/11;17:01:57;TARDE;-23.65098;-45.87517;790;Boraceia;NA;21.50;1;NAO
1;5;181;40.33;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;mai/11;17:01:57;TARDE;-23.65098;-45.87517;790;Boraceia;NA;21.50;16;NAO
1;5;182;32.33;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;mai/11;17:01:57;TARDE;-23.65098;-45.87517;790;Boraceia;NA;21.50;5;NAO
1;5;183;32.33;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;mai/11;17:01:57;TARDE;-23.65098;-45.87517;790;Boraceia;NA;21.50;5;NAO
1;5;184;30.67;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;mai/11;17:01:57;TARDE;-23.65098;-45.87517;790;Boraceia;NA;21.50;1;NAO
1;5;185;33.33;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;mai/11;17:01:57;TARDE;-23.65098;-45.87517;790;Boraceia;NA;21.50;1;NAO
1;5;186;35.00;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;mai/11;17:01:57;TARDE;-23.65098;-45.87517;790;Boraceia;NA;21.50;1;NAO
1;5;187;35.00;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;mai/11;17:01:57;TARDE;-23.65098;-45.87517;790;Boraceia;NA;21.50;1;NAO
1;5;188;35.00;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;mai/11;17:01:57;TARDE;-23.65098;-45.87517;790;Boraceia;NA;21.50;1;NAO
1;5;190;33.33;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;mai/11;17:01:57;TARDE;-23.65098;-45.87517;790;Boraceia;NA;21.50;3;NAO
1;5;191;36.00;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;mai/11;17:01:57;TARDE;-23.65098;-45.87517;790;Boraceia;NA;21.50;1;NAO
1;5;192;36.00;Insecta;Hymenoptera;Formicidae;Formicinae;NA;MataAtlantica;mai/11;17:01:57;TARDE;-23.65098;-45.87517;790;Boraceia;NA;21.50;1;NAO
1;5;193;37.00;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;mai/11;17:01:57;TARDE;-23.65098;-45.87517;790;Boraceia;NA;21.50;1;NAO
1;5;194;37.00;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;mai/11;17:01:57;TARDE;-23.65098;-45.87517;790;Boraceia;NA;22.00;1;NAO
1;6;195;31.00;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;mai/11;14:17:34;TARDE;-23.65157;-45.89253;444;Boraceia;NA;22.00;1;NAO
1;6;197;32.00;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;mai/11;14:17:34;TARDE;-23.65157;-45.89253;444;Boraceia;NA;22.00;1;NAO
1;6;198;32.33;Insecta;Coleoptera;NA;NA;NA;MataAtlantica;mai/11;14:17:34;TARDE;-23.65157;-45.89253;444;Boraceia;NA;22.00;9;NAO
1;6;199;32.33;Arachnida;Opiliones;Caddidae;NA;NA;MataAtlantica;mai/11;14:17:34;TARDE;-23.65157;-45.89253;444;Boraceia;NA;22.00;1;NAO
1;6;200;32.67;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;mai/11;14:17:34;TARDE;-23.65157;-45.89253;444;Boraceia;NA;22.00;121;NAO
1;6;201;34.00;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;mai/11;14:17:34;TARDE;-23.65157;-45.89253;444;Boraceia;NA;22.00;44;NAO
1;6;202;34.00;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;mai/11;14:17:34;TARDE;-23.65157;-45.89253;444;Boraceia;NA;22.00;1;NAO
1;6;204;37.33;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;mai/11;14:17:34;TARDE;-23.65157;-45.89253;444;Boraceia;NA;22.00;10;NAO
1;6;206;38.00;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;mai/11;14:17:34;TARDE;-23.65157;-45.89253;444;Boraceia;NA;22.00;1;NAO
1;6;207;31.33;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;mai/11;14:17:34;TARDE;-23.65157;-45.89253;444;Boraceia;NA;22.00;1;NAO
1;6;208;32.00;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;MataAtlantica;mai/11;14:17:34;TARDE;-23.65157;-45.89253;444;Boraceia;NA;22.00;11;NAO
1;6;209;32.00;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;mai/11;14:17:34;TARDE;-23.65157;-45.89253;444;Boraceia;NA;22.00;1;NAO
1;6;210;32.33;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;mai/11;14:17:34;TARDE;-23.65157;-45.89253;444;Boraceia;NA;22.00;14;NAO
1;6;212;32.33;Chilopoda;Geophilomorpha;NA;NA;NA;MataAtlantica;mai/11;14:17:34;TARDE;-23.65157;-45.89253;444;Boraceia;NA;22.00;2;NAO
1;6;213;33.33;Chilopoda;Geophilomorpha;NA;NA;NA;MataAtlantica;mai/11;14:17:34;TARDE;-23.65157;-45.89253;444;Boraceia;NA;22.00;1;NAO
1;6;214;33.33;Chilopoda;Geophilomorpha;NA;NA;NA;MataAtlantica;mai/11;14:17:34;TARDE;-23.65157;-45.89253;444;Boraceia;NA;22.00;56;NAO
1;6;215;33.33;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;mai/11;14:17:34;TARDE;-23.65157;-45.89253;444;Boraceia;NA;22.00;1;NAO
1;6;216;34.67;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;mai/11;14:17:34;TARDE;-23.65157;-45.89253;444;Boraceia;NA;22.00;1;NAO
1;6;217;34.00;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;mai/11;14:17:34;TARDE;-23.65157;-45.89253;444;Boraceia;NA;22.00;1;NAO
1;6;218;34.00;Insecta;Coleoptera;NA;NA;NA;MataAtlantica;mai/11;14:17:34;TARDE;-23.65157;-45.89253;444;Boraceia;NA;22.00;4;NAO
1;6;219;37.33;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;mai/11;14:17:34;TARDE;-23.65157;-45.89253;444;Boraceia;NA;22.00;1;NAO
1;6;220;36.33;Insecta;Isoptera;NA;NA;NA;MataAtlantica;mai/11;14:17:34;TARDE;-23.65157;-45.89253;444;Boraceia;NA;22.00;1;NAO
1;6;221;36.67;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;mai/11;14:17:34;TARDE;-23.65157;-45.89253;444;Boraceia;NA;22.00;7;NAO
1;6;222;32.67;Insecta;Isoptera;Termitidae;NA;NA;MataAtlantica;mai/11;14:17:34;TARDE;-23.65157;-45.89253;444;Boraceia;NA;22.00;1;NAO
1;6;223;32.00;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;mai/11;14:17:34;TARDE;-23.65157;-45.89253;444;Boraceia;NA;22.00;14;NAO
1;6;225;34.00;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;mai/11;14:17:34;TARDE;-23.65157;-45.89253;444;Boraceia;NA;22.00;1;NAO
1;6;226;34.00;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;mai/11;14:17:34;TARDE;-23.65157;-45.89253;444;Boraceia;NA;22.00;1;NAO
1;6;228;35.00;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;MataAtlantica;mai/11;14:17:34;TARDE;-23.65157;-45.89253;444;Boraceia;NA;22.00;1;NAO
1;6;229;35.00;Chilopoda;Geophilomorpha;NA;NA;NA;MataAtlantica;mai/11;14:17:34;TARDE;-23.65157;-45.89253;444;Boraceia;NA;22.00;1;NAO
1;6;230;35.33;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;mai/11;14:17:34;TARDE;-23.65157;-45.89253;444;Boraceia;NA;22.00;1;NAO
1;6;231;35.33;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;mai/11;14:17:34;TARDE;-23.65157;-45.89253;444;Boraceia;NA;22.00;1;NAO
1;7;232;31.67;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;mai/11;15:19:38;TARDE;-23.65102;-45.89297;444;Boraceia;NA;18.00;7;NAO
1;7;233;31.33;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;mai/11;15:19:38;TARDE;-23.65102;-45.89297;444;Boraceia;NA;18.00;1;NAO
1;7;234;32.67;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;mai/11;15:19:38;TARDE;-23.65102;-45.89297;444;Boraceia;NA;18.00;16;NAO
1;7;235;35.67;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;mai/11;15:19:38;TARDE;-23.65102;-45.89297;444;Boraceia;NA;18.00;1;NAO
1;7;236;35.67;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;mai/11;15:19:38;TARDE;-23.65102;-45.89297;444;Boraceia;NA;18.00;1;NAO
1;7;237;35.67;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;mai/11;15:19:38;TARDE;-23.65102;-45.89297;444;Boraceia;NA;18.00;1;NAO
1;7;238;35.00;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;mai/11;15:19:38;TARDE;-23.65102;-45.89297;444;Boraceia;NA;18.00;7;NAO
1;7;239;35.67;Insecta;Hymenoptera;Formicidae;Ponerinae;Hypoponera;MataAtlantica;mai/11;15:19:38;TARDE;-23.65102;-45.89297;444;Boraceia;NA;18.00;1;NAO
1;7;240;35.00;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;mai/11;15:19:38;TARDE;-23.65102;-45.89297;444;Boraceia;NA;18.00;5;NAO
1;7;241;35.67;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;mai/11;15:19:38;TARDE;-23.65102;-45.89297;444;Boraceia;NA;18.00;1;NAO
1;7;242;35.67;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;MataAtlantica;mai/11;15:19:38;TARDE;-23.65102;-45.89297;444;Boraceia;NA;18.00;1;NAO
1;7;243;35.67;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;mai/11;15:19:38;TARDE;-23.65102;-45.89297;444;Boraceia;NA;18.00;1;NAO
1;7;244;34.33;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;mai/11;15:19:38;TARDE;-23.65102;-45.89297;444;Boraceia;NA;18.00;1;NAO
1;7;245;35.67;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;mai/11;15:19:38;TARDE;-23.65102;-45.89297;444;Boraceia;NA;18.00;1;NAO
1;7;246;36.00;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;mai/11;15:19:38;TARDE;-23.65102;-45.89297;444;Boraceia;NA;18.00;1;NAO
1;7;247;39.00;Arachnida;Araneae;NA;NA;NA;MataAtlantica;mai/11;15:19:38;TARDE;-23.65102;-45.89297;444;Boraceia;NA;18.00;1;NAO
1;7;249;33.67;Arachnida;Araneae;Zoridae;NA;NA;MataAtlantica;mai/11;15:19:38;TARDE;-23.65102;-45.89297;444;Boraceia;NA;18.00;1;NAO
1;7;250;33.33;Insecta;Coleoptera;NA;NA;NA;MataAtlantica;mai/11;15:19:38;TARDE;-23.65102;-45.89297;444;Boraceia;NA;18.00;1;NAO
1;7;251;33.33;Insecta;Blattodea;NA;NA;NA;MataAtlantica;mai/11;15:19:38;TARDE;-23.65102;-45.89297;444;Boraceia;NA;18.00;1;NAO
1;7;252;33.33;Insecta;Coleoptera;NA;NA;NA;MataAtlantica;mai/11;15:19:38;TARDE;-23.65102;-45.89297;444;Boraceia;NA;18.00;1;NAO
1;7;253;34.33;Insecta;Hemiptera;NA;NA;NA;MataAtlantica;mai/11;15:19:38;TARDE;-23.65102;-45.89297;444;Boraceia;NA;18.00;1;NAO
1;7;254;34.33;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;mai/11;15:19:38;TARDE;-23.65102;-45.89297;444;Boraceia;NA;18.00;1;NAO
1;7;255;34.33;Arachnida;Araneae;Thomisidae;NA;NA;MataAtlantica;mai/11;15:19:38;TARDE;-23.65102;-45.89297;444;Boraceia;NA;18.00;1;NAO
1;7;256;35.00;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;MataAtlantica;mai/11;15:19:38;TARDE;-23.65102;-45.89297;444;Boraceia;NA;18.00;1;NAO
1;7;257;35.00;Arachnida;Araneae;NA;NA;NA;MataAtlantica;mai/11;15:19:38;TARDE;-23.65102;-45.89297;444;Boraceia;NA;18.00;1;NAO
1;7;258;35.00;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;mai/11;15:19:38;TARDE;-23.65102;-45.89297;444;Boraceia;NA;18.00;1;NAO
1;7;259;35.00;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;mai/11;15:19:38;TARDE;-23.65102;-45.89297;444;Boraceia;NA;18.00;1;NAO
1;7;260;35.00;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;mai/11;15:19:38;TARDE;-23.65102;-45.89297;444;Boraceia;NA;18.00;1;NAO
1;7;261;37.00;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;mai/11;15:19:38;TARDE;-23.65102;-45.89297;444;Boraceia;NA;18.00;1;NAO
1;7;262;40.67;Insecta;Hemiptera;Pentatomidae;NA;NA;MataAtlantica;mai/11;15:19:38;TARDE;-23.65102;-45.89297;444;Boraceia;NA;18.00;31;NAO
1;7;263;31.33;Insecta;Coleoptera;NA;NA;NA;MataAtlantica;mai/11;15:19:38;TARDE;-23.65102;-45.89297;444;Boraceia;NA;18.00;1;NAO
1;7;264;33.33;Insecta;Hemiptera;NA;NA;NA;MataAtlantica;mai/11;15:19:38;TARDE;-23.65102;-45.89297;444;Boraceia;NA;18.00;1;NAO
1;7;266;35.00;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;mai/11;15:19:38;TARDE;-23.65102;-45.89297;444;Boraceia;NA;18.00;1;NAO
1;7;267;35.00;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;mai/11;15:19:38;TARDE;-23.65102;-45.89297;444;Boraceia;NA;18.00;1;NAO
1;7;268;36.33;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;mai/11;15:19:38;TARDE;-23.65102;-45.89297;444;Boraceia;NA;18.00;12;NAO
1;7;269;38.33;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;MataAtlantica;mai/11;15:19:38;TARDE;-23.65102;-45.89297;444;Boraceia;NA;18.00;10;NAO
1;8;270;32.00;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;MataAtlantica;mai/11;17:29:04;TARDE;-23.65423;-45.89333;444;Boraceia;NA;22.70;1;NAO
1;8;271;31.33;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;mai/11;17:29:04;TARDE;-23.65423;-45.89333;444;Boraceia;NA;22.70;1;NAO
1;8;272;33.00;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;mai/11;17:29:04;TARDE;-23.65423;-45.89333;444;Boraceia;NA;22.70;1;NAO
1;8;273;32.33;Arachnida;Araneae;Salticidae;NA;NA;MataAtlantica;mai/11;17:29:04;TARDE;-23.65423;-45.89333;444;Boraceia;NA;22.70;1;NAO
1;8;275;37.33;Insecta;Coleoptera;NA;NA;NA;MataAtlantica;mai/11;17:29:04;TARDE;-23.65423;-45.89333;444;Boraceia;NA;22.70;1;NAO
1;8;276;36.67;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;mai/11;17:29:04;TARDE;-23.65423;-45.89333;444;Boraceia;NA;22.70;1;NAO
1;8;278;37.00;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;MataAtlantica;mai/11;17:29:04;TARDE;-23.65423;-45.89333;444;Boraceia;NA;22.70;1;NAO
1;8;279;37.00;Diplopoda;Geophilomorpha;NA;NA;NA;MataAtlantica;mai/11;17:29:04;TARDE;-23.65423;-45.89333;444;Boraceia;NA;22.70;2;NAO
1;8;280;38.00;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;mai/11;17:29:04;TARDE;-23.65423;-45.89333;444;Boraceia;NA;22.70;5;NAO
1;8;281;37.00;Insecta;Coleoptera;NA;NA;NA;MataAtlantica;mai/11;17:29:04;TARDE;-23.65423;-45.89333;444;Boraceia;NA;22.70;1;NAO
1;8;282;37.67;Arachnida;Araneae;Salticidae;NA;NA;MataAtlantica;mai/11;17:29:04;TARDE;-23.65423;-45.89333;444;Boraceia;NA;22.70;18;NAO
1;8;283;32.67;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;mai/11;17:29:04;TARDE;-23.65423;-45.89333;444;Boraceia;NA;22.70;1;NAO
1;8;284;32.67;Arachnida;Araneae;Salticidae;NA;NA;MataAtlantica;mai/11;17:29:04;TARDE;-23.65423;-45.89333;444;Boraceia;NA;22.70;40;NAO
1;8;285;32.33;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;mai/11;17:29:04;TARDE;-23.65423;-45.89333;444;Boraceia;NA;22.70;2;NAO
1;8;286;32.33;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;mai/11;17:29:04;TARDE;-23.65423;-45.89333;444;Boraceia;NA;22.70;7;NAO
1;8;287;33.33;Insecta;Blattodea;NA;NA;NA;MataAtlantica;mai/11;17:29:04;TARDE;-23.65423;-45.89333;444;Boraceia;NA;22.70;1;NAO
1;8;288;34.00;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;mai/11;17:29:04;TARDE;-23.65423;-45.89333;444;Boraceia;NA;22.70;1;NAO
1;8;289;35.00;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;mai/11;17:29:04;TARDE;-23.65423;-45.89333;444;Boraceia;NA;22.70;1;NAO
1;8;291;35.00;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;mai/11;17:29:04;TARDE;-23.65423;-45.89333;444;Boraceia;NA;22.70;1;NAO
1;8;292;37.33;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;mai/11;17:29:04;TARDE;-23.65423;-45.89333;444;Boraceia;NA;22.70;1;NAO
1;8;293;36.00;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;MataAtlantica;mai/11;17:29:04;TARDE;-23.65423;-45.89333;444;Boraceia;NA;22.70;1;NAO
1;8;294;36.00;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;MataAtlantica;mai/11;17:29:04;TARDE;-23.65423;-45.89333;444;Boraceia;NA;22.70;1;NAO
1;8;295;33.67;Insecta;Blattodea;NA;NA;NA;MataAtlantica;mai/11;17:29:04;TARDE;-23.65423;-45.89333;444;Boraceia;NA;22.70;5;NAO
1;8;296;33.33;Insecta;Coleoptera;NA;NA;NA;MataAtlantica;mai/11;17:29:04;TARDE;-23.65423;-45.89333;444;Boraceia;NA;22.70;1;NAO
1;8;297;34.00;Insecta;Blattodea;NA;NA;NA;MataAtlantica;mai/11;17:29:04;TARDE;-23.65423;-45.89333;444;Boraceia;NA;22.70;1;NAO
1;8;298;34.33;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;mai/11;17:29:04;TARDE;-23.65423;-45.89333;444;Boraceia;NA;22.70;1;NAO
1;8;299;35.33;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;mai/11;17:29:04;TARDE;-23.65423;-45.89333;444;Boraceia;NA;22.70;1;NAO
1;8;300;33.33;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;mai/11;17:29:04;TARDE;-23.65423;-45.89333;444;Boraceia;NA;22.70;1;NAO
1;8;301;33.33;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;mai/11;17:29:04;TARDE;-23.65423;-45.89333;444;Boraceia;NA;22.70;41;NAO
1;8;302;37.67;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;mai/11;17:29:04;TARDE;-23.65423;-45.89333;444;Boraceia;NA;22.70;29;NAO
1;8;303;36.00;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;mai/11;17:29:04;TARDE;-23.65423;-45.89333;444;Boraceia;NA;22.70;1;NAO
1;8;304;36.00;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;mai/11;17:29:04;TARDE;-23.65423;-45.89333;444;Boraceia;NA;22.70;1;NAO
1;8;305;37.33;Arachnida;Araneae;Nemesiidae;NA;NA;MataAtlantica;mai/11;17:29:04;TARDE;-23.65423;-45.89333;444;Boraceia;NA;22.70;8;NAO
1;8;306;38.33;Arachnida;Araneae;Nemesiidae;NA;NA;MataAtlantica;mai/11;17:29:04;TARDE;-23.65423;-45.89333;444;Boraceia;NA;22.70;1;NAO
1;9;307;35.33;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;mai/11;10:33:51;MANHA;-23.66858;-45.89938;444;Boraceia;NA;19.50;1;NAO
1;9;308;36.67;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;MataAtlantica;mai/11;10:33:51;MANHA;-23.66858;-45.89938;444;Boraceia;NA;19.50;1;NAO
1;9;309;36.33;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;mai/11;10:33:51;MANHA;-23.66858;-45.89938;444;Boraceia;NA;19.50;1;NAO
1;9;310;37.33;Insecta;Blattodea;NA;NA;NA;MataAtlantica;mai/11;10:33:51;MANHA;-23.66858;-45.89938;444;Boraceia;NA;19.50;76;NAO
1;9;311;37.33;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;mai/11;10:33:51;MANHA;-23.66858;-45.89938;444;Boraceia;NA;19.50;1;NAO
1;9;312;37.33;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;mai/11;10:33:51;MANHA;-23.66858;-45.89938;444;Boraceia;NA;19.50;1;NAO
1;9;313;38.00;Arachnida;Araneae;Corinnidae;NA;NA;MataAtlantica;mai/11;10:33:51;MANHA;-23.66858;-45.89938;444;Boraceia;NA;19.50;15;NAO
1;9;314;39.67;Insecta;Blattodea;NA;NA;NA;MataAtlantica;mai/11;10:33:51;MANHA;-23.66858;-45.89938;444;Boraceia;NA;19.50;1;NAO
1;9;315;39.67;Arachnida;Araneae;Corinnidae;NA;NA;MataAtlantica;mai/11;10:33:51;MANHA;-23.66858;-45.89938;444;Boraceia;NA;19.50;1;NAO
1;9;317;32.67;Insecta;Orthoptera ;NA;NA;NA;MataAtlantica;mai/11;10:33:51;MANHA;-23.66858;-45.89938;444;Boraceia;NA;19.50;1;NAO
1;9;318;32.00;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;mai/11;10:33:51;MANHA;-23.66858;-45.89938;444;Boraceia;NA;19.50;1;NAO
1;9;319;32.33;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;mai/11;10:33:51;MANHA;-23.66858;-45.89938;444;Boraceia;NA;19.50;1;NAO
1;9;320;32.33;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;mai/11;10:33:51;MANHA;-23.66858;-45.89938;444;Boraceia;NA;19.50;1;NAO
1;9;321;35.00;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;mai/11;10:33:51;MANHA;-23.66858;-45.89938;444;Boraceia;NA;19.50;1;NAO
1;9;322;35.00;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;mai/11;10:33:51;MANHA;-23.66858;-45.89938;444;Boraceia;NA;19.50;1;NAO
1;9;323;35.00;Insecta;Coleoptera;NA;NA;NA;MataAtlantica;mai/11;10:33:51;MANHA;-23.66858;-45.89938;444;Boraceia;NA;19.50;1;NAO
1;9;324;35.00;Insecta;Coleoptera;NA;NA;NA;MataAtlantica;mai/11;10:33:51;MANHA;-23.66858;-45.89938;444;Boraceia;NA;19.50;1;NAO
1;9;325;37.00;Insecta;Orthoptera ;NA;NA;NA;MataAtlantica;mai/11;10:33:51;MANHA;-23.66858;-45.89938;444;Boraceia;NA;19.50;1;NAO
1;9;326;37.00;Insecta;Coleoptera;NA;NA;NA;MataAtlantica;mai/11;10:33:51;MANHA;-23.66858;-45.89938;444;Boraceia;NA;19.50;1;NAO
1;9;327;37.00;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;mai/11;10:33:51;MANHA;-23.66858;-45.89938;444;Boraceia;NA;19.50;1;NAO
1;9;328;37.00;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;mai/11;10:33:51;MANHA;-23.66858;-45.89938;444;Boraceia;NA;19.50;1;NAO
1;9;330;32.67;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;mai/11;10:33:51;MANHA;-23.66858;-45.89938;444;Boraceia;NA;19.50;1;NAO
