bioma;ponto;id;tcmax;classe;ordem;familia;subfamilia;genero;localidade;lat;long;alt;estacao;tempAR;tempSOL;peso
1.1;9;2565;43;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.699;-46.151;444;Boraceia;20;18.5;1
1.1;9;2566;43.5;Insecta;Coleoptera;NA;NA;NA;MataAtlantica;-23.699;-46.151;444;Boraceia;20;18.5;1
1.1;9;2567;44;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.699;-46.151;444;Boraceia;20;18.5;1
1.1;9;2568;44.5;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.699;-46.151;444;Boraceia;20;18.5;1
1.1;9;2569;44.5;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.699;-46.151;444;Boraceia;20;18.5;1
1.1;9;2570;44.5;Insecta;Blattodea;NA;NA;NA;MataAtlantica;-23.699;-46.151;444;Boraceia;20;18.5;1
1.1;9;2571;35.5;Insecta;Blattodea;NA;NA;NA;MataAtlantica;-23.699;-46.151;444;Boraceia;20;18.5;1
1.1;9;2572;38.5;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.699;-46.151;444;Boraceia;20;18.5;1
1.1;9;2573;38.5;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.699;-46.151;444;Boraceia;20;18.5;1
1.1;9;2574;38.5;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.699;-46.151;444;Boraceia;20;18.5;1
1.1;9;2575;41;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.699;-46.151;444;Boraceia;20;18.5;1
1.1;9;2576;43;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.699;-46.151;444;Boraceia;20;18.5;1
1.1;9;2577;43.5;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.699;-46.151;444;Boraceia;20;18.5;1
1.1;9;2578;45;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.699;-46.151;444;Boraceia;20;18.5;1
1.1;9;2579;45.5;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.699;-46.151;444;Boraceia;20;18.5;1
1.1;9;2580;46.5;Insecta;Coleoptera;NA;NA;NA;MataAtlantica;-23.699;-46.151;444;Boraceia;20;18.5;1
1.1;9;2581;46.5;Insecta;Blattodea;NA;NA;NA;MataAtlantica;-23.699;-46.151;444;Boraceia;20;18.5;1
1.1;10;2582;31.5;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;16.5;16;1
1.1;10;2583;31.5;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;16.5;16;1
1.1;10;2584;33;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;16.5;16;1
1.1;10;2585;33;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;16.5;16;1
1.1;10;2586;33.5;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;16.5;16;1
1.1;10;2587;33.5;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;16.5;16;1
1.1;10;2588;34;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;16.5;16;1
1.1;10;2589;34;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;16.5;16;1
1.1;10;2590;34;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;16.5;16;1
1.1;10;2591;38;Insecta;Coleoptera;NA;NA;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;16.5;16;1
1.1;10;2592;33.5;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;16.5;16;1
1.1;10;2593;39;Insecta;Blattodea;NA;NA;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;16.5;16;1
1.1;10;2594;40;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;16.5;16;1
1.1;10;2595;40;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;16.5;16;1
1.1;10;2596;41;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;16.5;16;1
1.1;10;2597;42.5;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;16.5;16;1
1.1;10;2598;45;Arachnida;Araneae;Salticidae;NA;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;16.5;16;1
1.1;10;2600;33;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;16.5;16;1
1.1;10;2601;36.5;Chilopoda;Geophilomorpha;NA;NA;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;16.5;16;1
1.1;10;2602;38;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;16.5;16;1
1.1;10;2603;33.5;Chilopoda;Geophilomorpha;NA;NA;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;16.5;16;1
1.1;10;2604;40.5;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;16.5;16;1
1.1;10;2605;40.5;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;16.5;16;1
1.1;10;2606;41;Arachnida;Araneae;Pholcidae;NA;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;16.5;16;1
1.1;10;2607;41;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;16.5;16;1
1.1;10;2608;41;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;16.5;16;1
1.1;10;2609;43;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;16.5;16;1
1.1;10;2610;43.5;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;16.5;16;1
1.1;10;2611;45.5;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;16.5;16;1
1.1;10;2612;47.5;Insecta;Lepidoptera;NA;NA;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;16.5;16;1
1.1;10;2613;33;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;16.5;16;1
1.1;10;2614;34;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;16.5;16;1
1.1;10;2615;34;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;16.5;16;1
1.1;10;2616;38.5;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;16.5;16;1
1.1;10;2617;39;Insecta;Coleoptera;NA;NA;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;16.5;16;1
1.1;10;2618;41;Arachnida;Araneae;Pholcidae;NA;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;16.5;16;1
1.1;10;2619;46;Insecta;Dermaptera;NA;NA;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;16.5;16;1
1.1;10;2620;46;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;16.5;16;1
1.1;10;2621;46;Insecta;Coleoptera;NA;NA;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;16.5;16;1
1.1;11;2622;33.5;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.685;-46.023;444;Boraceia;22.3;20;1
1.1;11;2623;37.5;Insecta;Dermaptera;NA;NA;NA;MataAtlantica;-23.685;-46.023;444;Boraceia;22.3;20;1
1.1;11;2625;41.5;Arachnida;Araneae;Theridiidae;NA;NA;MataAtlantica;-23.685;-46.023;444;Boraceia;22.3;20;1
1.1;11;2626;44;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.685;-46.023;444;Boraceia;22.3;20;1
1.1;11;2627;49.5;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.685;-46.023;444;Boraceia;22.3;20;1
1.1;11;2628;50.5;Arachnida;Araneae;NA;NA;NA;MataAtlantica;-23.685;-46.023;444;Boraceia;22.3;20;1
1.1;11;2629;40;Chilopoda;Geophilomorpha;NA;NA;NA;MataAtlantica;-23.685;-46.023;444;Boraceia;22.3;20;1
1.1;11;2630;41;Arachnida;Araneae;NA;NA;NA;MataAtlantica;-23.685;-46.023;444;Boraceia;22.3;20;1
1.1;11;2631;39.5;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.685;-46.023;444;Boraceia;22.3;20;1
1.1;11;2632;32;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.685;-46.023;444;Boraceia;22.3;20;1
1.1;11;2633;33;Chilopoda;Geophilomorpha;NA;NA;NA;MataAtlantica;-23.685;-46.023;444;Boraceia;22.3;20;1
1.1;11;2634;34.5;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.685;-46.023;444;Boraceia;22.3;20;1
1.1;11;2635;36;Chilopoda;Geophilomorpha;NA;NA;NA;MataAtlantica;-23.685;-46.023;444;Boraceia;22.3;20;1
1.1;11;2636;43;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.685;-46.023;444;Boraceia;22.3;20;1
1.1;11;2637;44;Insecta;Coleoptera;NA;NA;NA;MataAtlantica;-23.685;-46.023;444;Boraceia;22.3;20;1
1.1;11;2638;33.5;Arachnida;Opiliones;Gonyleptidae;NA;NA;MataAtlantica;-23.685;-46.023;444;Boraceia;22.3;20;1
1.1;11;2639;33.5;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.685;-46.023;444;Boraceia;22.3;20;1
1.1;11;2640;34;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.685;-46.023;444;Boraceia;22.3;20;1
1.1;11;2641;34.5;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.685;-46.023;444;Boraceia;22.3;20;1
1.1;11;2642;45.5;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.685;-46.023;444;Boraceia;22.3;20;1
1.1;11;2643;46;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.685;-46.023;444;Boraceia;22.3;20;1
1.1;11;2644;46;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.685;-46.023;444;Boraceia;22.3;20;1
1.1;11;2645;54.5;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.685;-46.023;444;Boraceia;22.3;20;1
1.1;11;2646;38;Chilopoda;Geophilomorpha;NA;NA;NA;MataAtlantica;-23.685;-46.023;444;Boraceia;22.3;20;1
1.1;11;2647;42;Insecta;Coleoptera;NA;NA;NA;MataAtlantica;-23.685;-46.023;444;Boraceia;22.3;20;1
1.1;11;2648;40;Chilopoda;Geophilomorpha;NA;NA;NA;MataAtlantica;-23.685;-46.023;444;Boraceia;22.3;20;1
1.1;11;2649;43;Insecta;Blattodea;NA;NA;NA;MataAtlantica;-23.685;-46.023;444;Boraceia;22.3;20;1
1.1;11;2650;43;Insecta;Coleoptera;NA;NA;NA;MataAtlantica;-23.685;-46.023;444;Boraceia;22.3;20;1
1.1;11;2651;42;Arachnida;Opiliones;Gonyleptidae;NA;NA;Amazonia;-23.685;-46.023;444;Boraceia;22.3;20;1
1.1;11;2652;34.5;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.685;-46.023;444;Boraceia;22.3;20;1
1.1;11;2653;44;Insecta;Coleoptera;NA;NA;NA;MataAtlantica;-23.685;-46.023;444;Boraceia;22.3;20;1
1.1;11;2654;40.5;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.685;-46.023;444;Boraceia;22.3;20;1
1.1;11;2655;43;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.685;-46.023;444;Boraceia;22.3;20;1
1.1;11;2656;39.5;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.685;-46.023;444;Boraceia;22.3;20;1
1.1;11;2657;34;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.685;-46.023;444;Boraceia;22.3;20;1
1.1;11;2658;40.5;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.685;-46.023;444;Boraceia;22.3;20;1
1.1;12;2659;34;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.657;-45.995;444;Boraceia;18;17;1
1.1;12;2660;34;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.657;-45.995;444;Boraceia;18;17;1
1.1;12;2661;36.5;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.657;-45.995;444;Boraceia;18;17;1
1.1;12;2662;38.5;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.657;-45.995;444;Boraceia;18;17;1
1.1;12;2663;41.5;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.657;-45.995;444;Boraceia;18;17;1
1.1;12;2664;43;Insecta;Coleoptera;NA;NA;NA;MataAtlantica;-23.657;-45.995;444;Boraceia;18;17;1
1.1;12;2665;32.5;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.657;-45.995;444;Boraceia;18;17;1
1.1;12;2666;32.5;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.657;-45.995;444;Boraceia;18;17;1
1.1;12;2667;33;Insecta;Isoptera;NA;NA;NA;MataAtlantica;-23.657;-45.995;444;Boraceia;18;17;1
1.1;12;2668;33.5;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.657;-45.995;444;Boraceia;18;17;1
1.1;12;2669;34;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.657;-45.995;444;Boraceia;18;17;1
1.1;12;2670;34;Insecta;Isoptera;NA;NA;NA;MataAtlantica;-23.657;-45.995;444;Boraceia;18;17;1
1.1;12;2671;37.5;Diplopoda;Polydesmida;NA;NA;NA;MataAtlantica;-23.657;-45.995;444;Boraceia;18;17;1
1.1;12;2672;39;Arachnida;Araneae;NA;NA;NA;MataAtlantica;-23.657;-45.995;444;Boraceia;18;17;1
1.1;12;2673;42;Chilopoda;Geophilomorpha;NA;NA;NA;MataAtlantica;-23.657;-45.995;444;Boraceia;18;17;1
1.1;12;2674;42;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.657;-45.995;444;Boraceia;18;17;1
1.1;12;2675;32;Arachnida;Araneae;NA;NA;NA;MataAtlantica;-23.657;-45.995;444;Boraceia;18;17;1
1.1;12;2676;32;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.657;-45.995;444;Boraceia;18;17;1
1.1;12;2677;33;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.657;-45.995;444;Boraceia;18;17;1
1.1;12;2678;33;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.657;-45.995;444;Boraceia;18;17;1
1.1;12;2679;33;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.657;-45.995;444;Boraceia;18;17;1
1.1;12;2680;33.5;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.657;-45.995;444;Boraceia;18;17;1
1.1;12;2681;34;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.657;-45.995;444;Boraceia;18;17;1
1.1;12;2682;34;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.657;-45.995;848;Boraceia;18;17;1
1.1;12;2683;40.5;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.657;-45.995;848;Boraceia;18;17;1
1.1;12;2684;41;Insecta;Coleoptera;NA;NA;NA;MataAtlantica;-23.657;-45.995;848;Boraceia;18;17;1
1.1;12;2685;42;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.657;-45.995;848;Boraceia;18;17;1
1.1;12;2686;42;Arachnida;Acari;NA;NA;NA;MataAtlantica;-23.657;-45.995;848;Boraceia;18;17;1
1.1;12;2687;53.5;Insecta;Hemiptera;NA;NA;NA;MataAtlantica;-23.657;-45.995;848;Boraceia;18;17;1
1.1;12;2688;36;Insecta;Coleoptera;NA;NA;NA;MataAtlantica;-23.657;-45.995;848;Boraceia;18;17;1
1.1;12;2689;36;Chilopoda;Geophilomorpha;NA;NA;NA;MataAtlantica;-23.657;-45.995;848;Boraceia;18;17;1
1.1;12;2690;40;Arachnida;Acari;NA;NA;NA;MataAtlantica;-23.657;-45.995;848;Boraceia;18;17;1
1.1;12;2691;42;Arachnida;Araneae;NA;NA;NA;MataAtlantica;-23.657;-45.995;848;Boraceia;18;17;1
1.1;12;2692;43;Arachnida;Araneae;NA;NA;NA;MataAtlantica;-23.657;-45.995;848;Boraceia;18;17;1
1.1;12;2693;44;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.657;-45.995;848;Boraceia;18;17;1
1.1;12;2694;45.5;Insecta;Dermaptera;NA;NA;NA;MataAtlantica;-23.657;-45.995;848;Boraceia;18;17;1
1.0;12;2695;46;Insecta;Dermaptera;NA;NA;NA;MataAtlantica;-23.657;-45.995;848;Boraceia;18;17;1
4.1;5;2696;33.5;Insecta;Isoptera;NA;NA;NA;Amazonia;-2.859;-60.146;848;Manaus;27.5;25;1
4.1;5;2697;39.5;Insecta;Hymenoptera;Formicidae;NA;NA;Amazonia;-2.859;-60.146;848;Manaus;27.5;25;1
4.1;5;2698;40.5;Insecta;Hymenoptera;Formicidae;NA;NA;Amazonia;-2.859;-60.146;848;Manaus;27.5;25;1
4.1;5;2699;43.5;Insecta;Blattodea;NA;NA;NA;Amazonia;-2.859;-60.146;848;Manaus;27.5;25;1
4.1;5;2700;43;Insecta;Isoptera;NA;NA;NA;Amazonia;-2.859;-60.146;848;Manaus;27.5;25;1
4.1;5;2701;43.5;Insecta;Hymenoptera;Formicidae;NA;NA;Amazonia;-2.859;-60.146;848;Manaus;27.5;25;1
4.1;5;2702;43.5;Insecta;Blattodea;NA;NA;NA;Amazonia;-2.859;-60.146;848;Manaus;27.5;25;1
4.1;5;2703;44.5;Insecta;Blattodea;NA;NA;NA;Amazonia;-2.859;-60.146;848;Manaus;27.5;25;1
4.1;5;2704;44;Arachnida;Araneae;NA;NA;NA;Amazonia;-2.859;-60.146;848;Manaus;27.5;25;1
4.1;5;2705;39.5;Insecta;Orthoptera ;Gryllidae;NA;NA;Amazonia;-2.859;-60.146;848;Manaus;27.5;25;1
4.1;5;2706;41;Insecta;Hymenoptera;Formicidae;NA;NA;Amazonia;-2.859;-60.146;848;Manaus;27.5;25;1
4.1;5;2707;41;Insecta;Hymenoptera;Formicidae;NA;NA;Amazonia;-2.859;-60.146;848;Manaus;27.5;25;1
4.1;5;2708;42.5;Arachnida;Araneae;NA;NA;NA;Amazonia;-2.859;-60.146;848;Manaus;27.5;25;1
4.1;5;2709;43;Insecta;Blattodea;NA;NA;NA;Amazonia;-2.859;-60.146;848;Manaus;27.5;25;1
4.1;5;2710;44.5;Insecta;Blattodea;NA;NA;NA;Amazonia;-2.859;-60.146;848;Manaus;27.5;25;1
4.1;5;2711;45.5;Insecta;Blattodea;NA;NA;NA;Amazonia;-2.859;-60.146;848;Manaus;27.5;25;1
4.1;5;2712;45.5;Insecta;Blattodea;NA;NA;NA;Amazonia;-2.859;-60.146;848;Manaus;27.5;25;0.0011
4.1;5;2713;37.5;Insecta;Orthoptera ;Gryllidae;NA;NA;Amazonia;-2.859;-60.146;848;Manaus;27.5;25;1
4.1;5;2714;40.5;Insecta;Hymenoptera;Formicidae;NA;NA;Amazonia;-2.859;-60.146;848;Manaus;27.5;25;1
4.1;5;2715;42.5;Insecta;Hymenoptera;Formicidae;NA;NA;Amazonia;-2.859;-60.146;848;Manaus;27.5;25;1
4.1;5;2716;42.5;Insecta;Hymenoptera;Formicidae;NA;NA;Amazonia;-2.859;-60.146;848;Manaus;27.5;25;1
4.1;5;2717;42.5;Arachnida;Araneae;NA;NA;NA;Amazonia;-2.859;-60.146;848;Manaus;27.5;25;1
4.1;5;2718;42.5;Insecta;Hymenoptera;Formicidae;NA;NA;Amazonia;-2.859;-60.146;848;Manaus;27.5;25;1
4.1;5;2719;42;Insecta;Hymenoptera;Formicidae;NA;NA;Amazonia;-2.859;-60.146;60;Manaus;27.5;25;1
4.1;5;2720;42;Insecta;Hymenoptera;Formicidae;NA;NA;Amazonia;-2.859;-60.146;60;Manaus;27.5;25;1
4.1;5;2721;42.5;Insecta;Hymenoptera;Formicidae;NA;NA;Amazonia;-2.859;-60.146;60;Manaus;27.5;25;1
4.1;5;2722;41;Malacostraca;Isopoda;NA;NA;NA;Amazonia;-2.859;-60.146;60;Manaus;27.5;25;1
4.1;5;2723;41;Insecta;Hymenoptera;Formicidae;NA;NA;Amazonia;-2.859;-60.146;60;Manaus;27.5;25;1
4.1;5;2724;40;Arachnida;Araneae;NA;NA;NA;Amazonia;-2.859;-60.146;60;Manaus;27.5;25;1
4.1;5;2725;40.5;Arachnida;Araneae;NA;NA;NA;Amazonia;-2.859;-60.146;60;Manaus;27.5;25;1
4.1;5;2726;41.5;Arachnida; Pseudoscorpionida;NA;NA;NA;Amazonia;-2.859;-60.146;60;Manaus;27.5;25;1
4.1;5;2727;42.5;Arachnida; Pseudoscorpionida;NA;NA;NA;Amazonia;-2.859;-60.146;60;Manaus;27.5;25;1
4.1;5;2728;43;Insecta;Hymenoptera;Formicidae;NA;NA;Amazonia;-2.859;-60.146;60;Manaus;27.5;25;1
4.1;4;2729;47.5;Chilopoda;Geophilomorpha;NA;NA;NA;Amazonia;-2.803;-60.103;60;Manaus;26;25;1
4.1;4;2730;48.5;Insecta;Coleoptera;NA;NA;NA;Amazonia;-2.803;-60.103;60;Manaus;26;25;1
4.1;4;2731;37;Arachnida; Pseudoscorpionida;NA;NA;NA;Amazonia;-2.803;-60.103;60;Manaus;26;25;1
4.1;4;2732;38.5;Arachnida;Araneae;NA;NA;NA;Amazonia;-2.803;-60.103;60;Manaus;26;25;1
4.1;4;2733;40.5;Insecta;Hymenoptera;Formicidae;NA;NA;Amazonia;-2.803;-60.103;60;Manaus;26;25;1
4.1;4;2734;40.5;Insecta;Hymenoptera;Formicidae;NA;NA;Amazonia;-2.803;-60.103;60;Manaus;26;25;1
4.1;4;2735;40.5;Insecta;Hymenoptera;Formicidae;NA;NA;Amazonia;-2.803;-60.103;60;Manaus;26;25;1
4.1;4;2736;39.5;Insecta;Hymenoptera;Formicidae;NA;NA;Amazonia;-2.803;-60.103;60;Manaus;26;25;1
4.1;4;2737;39.5;Insecta;Hymenoptera;Formicidae;NA;NA;Amazonia;-2.803;-60.103;60;Manaus;26;25;1
4.1;4;2738;41;Insecta;Hymenoptera;Formicidae;NA;NA;Amazonia;-2.803;-60.103;60;Manaus;26;25;1
4.1;4;2739;40.5;Insecta;Hymenoptera;Formicidae;NA;NA;Amazonia;-2.803;-60.103;60;Manaus;26;25;1
4.1;4;2740;41.5;Insecta;Hymenoptera;Formicidae;NA;NA;Amazonia;-2.803;-60.103;60;Manaus;26;25;1
4.1;4;2741;39.5;Arachnida; Pseudoscorpionida;NA;NA;NA;Amazonia;-2.803;-60.103;60;Manaus;26;25;1
4.1;4;2742;40;Arachnida; Pseudoscorpionida;NA;NA;NA;Amazonia;-2.803;-60.103;60;Manaus;26;25;1
4.1;4;2743;42.5;Arachnida;Acari;NA;NA;NA;Amazonia;-2.803;-60.103;60;Manaus;26;25;1
4.1;4;2744;42;Insecta;Hymenoptera;Formicidae;NA;NA;Amazonia;-2.803;-60.103;60;Manaus;26;25;1
4.1;4;2745;42.5;Insecta;Hymenoptera;Formicidae;NA;NA;Amazonia;-2.803;-60.103;60;Manaus;26;25;1
4.1;4;2746;42.5;Arachnida;Araneae;NA;NA;NA;Amazonia;-2.803;-60.103;60;Manaus;26;25;1
4.1;4;2747;40;Arachnida;Acari;NA;NA;NA;Amazonia;-2.803;-60.103;60;Manaus;26;25;1
4.1;4;2748;41;Arachnida;Araneae;NA;NA;NA;Amazonia;-2.803;-60.103;60;Manaus;26;25;1
4.1;4;2749;41;Arachnida; Pseudoscorpionida;NA;NA;NA;Amazonia;-2.803;-60.103;60;Manaus;26;25;1
4.1;4;2750;42;Insecta;Isoptera;NA;NA;NA;Amazonia;-2.803;-60.103;60;Manaus;26;25;1
4.1;4;2751;42;Insecta;Hymenoptera;Formicidae;NA;NA;Amazonia;-2.803;-60.103;60;Manaus;26;25;1
4.1;4;2752;42.5;Insecta;Hymenoptera;Formicidae;NA;NA;Amazonia;-2.803;-60.103;74;Manaus;26;25;1
4.1;4;2753;41.5;Insecta;Hymenoptera;Formicidae;NA;NA;Amazonia;-2.803;-60.103;74;Manaus;26;25;1
4.1;4;2754;40.5;Insecta;Hymenoptera;Formicidae;NA;NA;Amazonia;-2.803;-60.103;74;Manaus;26;25;1
4.1;4;2755;40.5;Arachnida;Araneae;NA;NA;NA;Amazonia;-2.803;-60.103;74;Manaus;26;25;1
4.1;4;2756;40.5;Entognatha (Collembola);Collembola;NA;NA;NA;Amazonia;-2.803;-60.103;74;Manaus;26;25;1
4.1;4;2757;40.5;Insecta;Hymenoptera;Formicidae;NA;NA;Amazonia;-2.803;-60.103;74;Manaus;26;25;1
4.1;4;2758;42.5;Insecta;Hymenoptera;Formicidae;NA;NA;Amazonia;-2.803;-60.103;74;Manaus;26;25;1
4.1;4;2759;42.5;Arachnida;Acari;NA;NA;NA;Amazonia;-2.803;-60.103;74;Manaus;26;25;1
4.1;4;2760;43;Arachnida;Acari;NA;NA;NA;Amazonia;-2.803;-60.103;74;Manaus;26;25;1
4.1;4;2761;43.5;Arachnida;Araneae;NA;NA;NA;Amazonia;-2.803;-60.103;74;Manaus;26;25;1
4.1;4;2762;45;Arachnida;Araneae;NA;NA;NA;Amazonia;-2.803;-60.103;74;Manaus;26;25;1
4.1;10;2764;40;Insecta;Hymenoptera;Formicidae;NA;NA;Amazonia;-2.819;-60.099;74;Manaus;26;25;1
4.1;10;2766;43.5;Insecta;Hymenoptera;Formicidae;NA;NA;Amazonia;-2.819;-60.099;74;Manaus;26;25;1
4.1;10;2767;45.5;Insecta;Hymenoptera;Formicidae;NA;NA;Amazonia;-2.819;-60.099;74;Manaus;26;25;1
4.1;10;2768;42;Arachnida;Araneae;NA;NA;NA;Amazonia;-2.819;-60.099;74;Manaus;26;25;1
4.1;10;2769;42;Arachnida;Araneae;NA;NA;NA;Amazonia;-2.819;-60.099;74;Manaus;26;25;1
4.1;10;2770;42;Arachnida; Pseudoscorpionida;NA;NA;NA;Amazonia;-2.819;-60.099;74;Manaus;26;25;1
4.1;10;2771;43.5;Arachnida;Araneae;NA;NA;NA;Amazonia;-2.819;-60.099;74;Manaus;26;25;1
4.1;10;2772;43.5;Arachnida;Araneae;NA;NA;NA;Amazonia;-2.819;-60.099;74;Manaus;26;25;1
4.1;10;2773;42;Entognatha (Collembola);Collembola;NA;NA;NA;Amazonia;-2.819;-60.099;74;Manaus;26;25;1
4.1;10;2774;37;Malacostraca;Isopoda;NA;NA;NA;Amazonia;-2.819;-60.099;74;Manaus;26;25;1
4.1;10;2775;38.5;Arachnida;Opiliones;Gonyleptidae;NA;NA;Amazonia;-2.819;-60.099;74;Manaus;26;25;1
